cislo_zasedani;datum;rok;kategorie;tema;castka;vydaj;text;soubor;url
2;2022-11-09;2022;projednala;Pozemky, majetek a bydlení;;Bez částky;Realizaci bezdrátového připojení k internetu – WIFI v DPS, ul. Ant. Smutného.;Zápis z 2. zasedání Rady obce Střelice, konané na Obecním úřadě ve Střelicích 9. 11. 2022.pdf;https://www.streliceubrna.cz/sites/default/files/files/documents/425/Z%C3%A1pis%20z%202.%20zased%C3%A1n%C3%AD%20Rady%20obce%20St%C5%99elice%2C%20konan%C3%A9%20na%20Obecn%C3%ADm%20%C3%BA%C5%99ad%C4%9B%20ve%20St%C5%99elic%C3%ADch%209.%2011.%202022.pdf
2;2022-11-09;2022;projednala;Pozemky, majetek a bydlení;;Bez částky;Žádost J. S. o pronájem části pozemku p. č. 385/1, k. ú. Střelice u Brna, ul. Ant. Smutného.;Zápis z 2. zasedání Rady obce Střelice, konané na Obecním úřadě ve Střelicích 9. 11. 2022.pdf;https://www.streliceubrna.cz/sites/default/files/files/documents/425/Z%C3%A1pis%20z%202.%20zased%C3%A1n%C3%AD%20Rady%20obce%20St%C5%99elice%2C%20konan%C3%A9%20na%20Obecn%C3%ADm%20%C3%BA%C5%99ad%C4%9B%20ve%20St%C5%99elic%C3%ADch%209.%2011.%202022.pdf
2;2022-11-09;2022;projednala;Pozemky, majetek a bydlení;;Bez částky;Žádost M. K. o pronájem části pozemku p. č. 385/1, k. ú. Střelice u Brna, ul. Ant. Smutného.;Zápis z 2. zasedání Rady obce Střelice, konané na Obecním úřadě ve Střelicích 9. 11. 2022.pdf;https://www.streliceubrna.cz/sites/default/files/files/documents/425/Z%C3%A1pis%20z%202.%20zased%C3%A1n%C3%AD%20Rady%20obce%20St%C5%99elice%2C%20konan%C3%A9%20na%20Obecn%C3%ADm%20%C3%BA%C5%99ad%C4%9B%20ve%20St%C5%99elic%C3%ADch%209.%2011.%202022.pdf
2;2022-11-09;2022;projednala;Kultura, sport a spolky;;Bez částky;Žádost Spolku Žleby II. Po výběru právního zastoupení obce a na základě uzavřené smlouvy o výstavbě infrastruktury mezi obcí Střelice a spolkem Žleby II. převezme obec Střelice zkolaudované inženýrské sítě a dopravní infrastrukturu : 1) Komunikace 2) Veřejné osvětlení 3) Odpočinková zóna s dětským hřištěm;Zápis z 2. zasedání Rady obce Střelice, konané na Obecním úřadě ve Střelicích 9. 11. 2022.pdf;https://www.streliceubrna.cz/sites/default/files/files/documents/425/Z%C3%A1pis%20z%202.%20zased%C3%A1n%C3%AD%20Rady%20obce%20St%C5%99elice%2C%20konan%C3%A9%20na%20Obecn%C3%ADm%20%C3%BA%C5%99ad%C4%9B%20ve%20St%C5%99elic%C3%ADch%209.%2011.%202022.pdf
2;2022-11-09;2022;projednala;Školství;;Bez částky;Stížnost paní K. J. na způsob vyzvedávání dětí ze školní družiny v Základní škole. Rada obce bude hledat co nejlepší technické a organizační řešení.;Zápis z 2. zasedání Rady obce Střelice, konané na Obecním úřadě ve Střelicích 9. 11. 2022.pdf;https://www.streliceubrna.cz/sites/default/files/files/documents/425/Z%C3%A1pis%20z%202.%20zased%C3%A1n%C3%AD%20Rady%20obce%20St%C5%99elice%2C%20konan%C3%A9%20na%20Obecn%C3%ADm%20%C3%BA%C5%99ad%C4%9B%20ve%20St%C5%99elic%C3%ADch%209.%2011.%202022.pdf
2;2022-11-09;2022;projednala;Dotace a finance;500000;0,5–1 mil. Kč;Žádost FK Střelice z.s. o individuální dotaci z rozpočtu obce Střelice na rok 2023 na částku 500 000 Kč. Fotbalový klub musí doložit podrobnější popis využití dotace.;Zápis z 2. zasedání Rady obce Střelice, konané na Obecním úřadě ve Střelicích 9. 11. 2022.pdf;https://www.streliceubrna.cz/sites/default/files/files/documents/425/Z%C3%A1pis%20z%202.%20zased%C3%A1n%C3%AD%20Rady%20obce%20St%C5%99elice%2C%20konan%C3%A9%20na%20Obecn%C3%ADm%20%C3%BA%C5%99ad%C4%9B%20ve%20St%C5%99elic%C3%ADch%209.%2011.%202022.pdf
2;2022-11-09;2022;rozhodla;Školství;;Bez částky;Do rady ZŠ a MŠ Střelice nominuje zastupitele pana D. D. a pana R. S.;Zápis z 2. zasedání Rady obce Střelice, konané na Obecním úřadě ve Střelicích 9. 11. 2022.pdf;https://www.streliceubrna.cz/sites/default/files/files/documents/425/Z%C3%A1pis%20z%202.%20zased%C3%A1n%C3%AD%20Rady%20obce%20St%C5%99elice%2C%20konan%C3%A9%20na%20Obecn%C3%ADm%20%C3%BA%C5%99ad%C4%9B%20ve%20St%C5%99elic%C3%ADch%209.%2011.%202022.pdf
2;2022-11-09;2022;neschvaluje;Stavby, investice a územní rozvoj;;Bez částky;Žádost pana A. H. o změnu územního plánu obce u pozemku p. č. 5563/1, k. ú. Střelice u Brna, ulice K Myslivně.;Zápis z 2. zasedání Rady obce Střelice, konané na Obecním úřadě ve Střelicích 9. 11. 2022.pdf;https://www.streliceubrna.cz/sites/default/files/files/documents/425/Z%C3%A1pis%20z%202.%20zased%C3%A1n%C3%AD%20Rady%20obce%20St%C5%99elice%2C%20konan%C3%A9%20na%20Obecn%C3%ADm%20%C3%BA%C5%99ad%C4%9B%20ve%20St%C5%99elic%C3%ADch%209.%2011.%202022.pdf
2;2022-11-09;2022;neschvaluje;Stavby, investice a územní rozvoj;;Bez částky;Žádost pana A. H. o změnu územního plánu obce u pozemku p. č. 6108, k. ú. Střelice u Brna, lokalita za Čeprem a.s.;Zápis z 2. zasedání Rady obce Střelice, konané na Obecním úřadě ve Střelicích 9. 11. 2022.pdf;https://www.streliceubrna.cz/sites/default/files/files/documents/425/Z%C3%A1pis%20z%202.%20zased%C3%A1n%C3%AD%20Rady%20obce%20St%C5%99elice%2C%20konan%C3%A9%20na%20Obecn%C3%ADm%20%C3%BA%C5%99ad%C4%9B%20ve%20St%C5%99elic%C3%ADch%209.%2011.%202022.pdf
2;2022-11-09;2022;neschvaluje;Životní prostředí a odpady;;Bez částky;Žádost paní B. J. o odstranění tří stromů, které byly mezi roky 2019-2021 vysazeny před její dům.;Zápis z 2. zasedání Rady obce Střelice, konané na Obecním úřadě ve Střelicích 9. 11. 2022.pdf;https://www.streliceubrna.cz/sites/default/files/files/documents/425/Z%C3%A1pis%20z%202.%20zased%C3%A1n%C3%AD%20Rady%20obce%20St%C5%99elice%2C%20konan%C3%A9%20na%20Obecn%C3%ADm%20%C3%BA%C5%99ad%C4%9B%20ve%20St%C5%99elic%C3%ADch%209.%2011.%202022.pdf
3;2022-11-16;2022;schvaluje;Pozemky, majetek a bydlení;;Bez částky;Žádost Ing. arch. Pavla Jury, Ladova 42, 621 00 Brno v zastoupení P. J. a souhlasí se záměrem novostavby RD v lokalitě Střelice – Žleby II, p. č. 7583 v k. ú. Střelice u Brna.;Zápis z 3. zasedání Rady obce Střelice, konané na Obecním úřadě ve Střelicích 16.11.2022.pdf;https://www.streliceubrna.cz/sites/default/files/files/documents/424/Z%C3%A1pis%20z%203.%20zased%C3%A1n%C3%AD%20Rady%20obce%20St%C5%99elice%2C%20konan%C3%A9%20na%20Obecn%C3%ADm%20%C3%BA%C5%99ad%C4%9B%20ve%20St%C5%99elic%C3%ADch%2016.11.2022.pdf
3;2022-11-16;2022;schvaluje;Životní prostředí a odpady;85738;50–100 tis. Kč;Nabídku firmy Jiří Dohnálek, Moutnice 70, 664 55, na výsadbu stromů a keřů v ulici Nádražní (svah u závor – 85 737,60 Kč bez DPH a park před vlakovým nádražím – 35 467,90 Kč bez DPH) včetně údržby zeleně po dobu dvou roků.;Zápis z 3. zasedání Rady obce Střelice, konané na Obecním úřadě ve Střelicích 16.11.2022.pdf;https://www.streliceubrna.cz/sites/default/files/files/documents/424/Z%C3%A1pis%20z%203.%20zased%C3%A1n%C3%AD%20Rady%20obce%20St%C5%99elice%2C%20konan%C3%A9%20na%20Obecn%C3%ADm%20%C3%BA%C5%99ad%C4%9B%20ve%20St%C5%99elic%C3%ADch%2016.11.2022.pdf
3;2022-11-16;2022;schvaluje;Školství;150000;100–500 tis. Kč;Návrh ředitele ZUŠ pana R. K. na realizaci vestavné skříně pro taneční obor. Ukládá řediteli ZUŠ zajištění odpovídajících nabídek a zároveň mu ukládá odvod z fondu investic ZUŠ do rozpočtu obce Střelice ve výši 150 000 Kč.;Zápis z 3. zasedání Rady obce Střelice, konané na Obecním úřadě ve Střelicích 16.11.2022.pdf;https://www.streliceubrna.cz/sites/default/files/files/documents/424/Z%C3%A1pis%20z%203.%20zased%C3%A1n%C3%AD%20Rady%20obce%20St%C5%99elice%2C%20konan%C3%A9%20na%20Obecn%C3%ADm%20%C3%BA%C5%99ad%C4%9B%20ve%20St%C5%99elic%C3%ADch%2016.11.2022.pdf
3;2022-11-16;2022;schvaluje;Správa obce a úřad;;Bez částky;Nominace členů do všech komisí zřízených radou obce.;Zápis z 3. zasedání Rady obce Střelice, konané na Obecním úřadě ve Střelicích 16.11.2022.pdf;https://www.streliceubrna.cz/sites/default/files/files/documents/424/Z%C3%A1pis%20z%203.%20zased%C3%A1n%C3%AD%20Rady%20obce%20St%C5%99elice%2C%20konan%C3%A9%20na%20Obecn%C3%ADm%20%C3%BA%C5%99ad%C4%9B%20ve%20St%C5%99elic%C3%ADch%2016.11.2022.pdf
3;2022-11-16;2022;schvaluje;Kultura, sport a spolky;20000;10–50 tis. Kč;Zapůjčení pódia za cenu 20 000 Kč bez DPH na akci pořádanou komisí pro kulturu Rozsvícení vánočního stromu dne 27.11.2022 před OÚ.;Zápis z 3. zasedání Rady obce Střelice, konané na Obecním úřadě ve Střelicích 16.11.2022.pdf;https://www.streliceubrna.cz/sites/default/files/files/documents/424/Z%C3%A1pis%20z%203.%20zased%C3%A1n%C3%AD%20Rady%20obce%20St%C5%99elice%2C%20konan%C3%A9%20na%20Obecn%C3%ADm%20%C3%BA%C5%99ad%C4%9B%20ve%20St%C5%99elic%C3%ADch%2016.11.2022.pdf
3;2022-11-16;2022;schvaluje;Sociální a zdravotní oblast;47900;10–50 tis. Kč;Předvánoční podporu v oblasti sociální: oblast A - vícečlenné rodiny s malými nezaopatřenými dětmi (1500 Kč na dítě), oblast B - bývalí střeličtí občané, kteří v současné době žijí v domovech pokojného stáří (700 Kč na osobu). Náklady na tuto předvánoční podporu v sociální oblasti budou činit celkem 47 900,- Kč.;Zápis z 3. zasedání Rady obce Střelice, konané na Obecním úřadě ve Střelicích 16.11.2022.pdf;https://www.streliceubrna.cz/sites/default/files/files/documents/424/Z%C3%A1pis%20z%203.%20zased%C3%A1n%C3%AD%20Rady%20obce%20St%C5%99elice%2C%20konan%C3%A9%20na%20Obecn%C3%ADm%20%C3%BA%C5%99ad%C4%9B%20ve%20St%C5%99elic%C3%ADch%2016.11.2022.pdf
3;2022-11-16;2022;projednala;Dotace a finance;500000;0,5–1 mil. Kč;Žádost FK Střelice z.s. o individuální dotaci z rozpočtu obce Střelice na rok 2023 na částku 500 000 Kč. Přílohou žádosti je podrobný rozpis využití dotace. Žádost musí být projednána na nejbližším jednání Zastupitelstva obce.;Zápis z 3. zasedání Rady obce Střelice, konané na Obecním úřadě ve Střelicích 16.11.2022.pdf;https://www.streliceubrna.cz/sites/default/files/files/documents/424/Z%C3%A1pis%20z%203.%20zased%C3%A1n%C3%AD%20Rady%20obce%20St%C5%99elice%2C%20konan%C3%A9%20na%20Obecn%C3%ADm%20%C3%BA%C5%99ad%C4%9B%20ve%20St%C5%99elic%C3%ADch%2016.11.2022.pdf
3;2022-11-16;2022;projednala;Dotace a finance;;Bez částky;Návrh rozpočtu na rok 2023 i střednědobý výhled na rok 2024 a rok 2025.;Zápis z 3. zasedání Rady obce Střelice, konané na Obecním úřadě ve Střelicích 16.11.2022.pdf;https://www.streliceubrna.cz/sites/default/files/files/documents/424/Z%C3%A1pis%20z%203.%20zased%C3%A1n%C3%AD%20Rady%20obce%20St%C5%99elice%2C%20konan%C3%A9%20na%20Obecn%C3%ADm%20%C3%BA%C5%99ad%C4%9B%20ve%20St%C5%99elic%C3%ADch%2016.11.2022.pdf
3;2022-11-16;2022;projednala;Stavby, investice a územní rozvoj;;Bez částky;Žádost společnosti KUDA architecture s.r.o., Všetičkova 6a, 602 00 Brno v zastoupení J. B. Doporučuje projektovou dokumentaci přepracovat na podélná stání a předložit RO k dalšímu projednání.;Zápis z 3. zasedání Rady obce Střelice, konané na Obecním úřadě ve Střelicích 16.11.2022.pdf;https://www.streliceubrna.cz/sites/default/files/files/documents/424/Z%C3%A1pis%20z%203.%20zased%C3%A1n%C3%AD%20Rady%20obce%20St%C5%99elice%2C%20konan%C3%A9%20na%20Obecn%C3%ADm%20%C3%BA%C5%99ad%C4%9B%20ve%20St%C5%99elic%C3%ADch%2016.11.2022.pdf
3;2022-11-16;2022;rozhodla;Stavby, investice a územní rozvoj;;Bez částky;O revokaci rozhodnutí z 2. zasedání RO (čj. 02.3.0017) z důvodu předložení chybně zpracované projektové dokumentace žadatelem KUDA architecture s.r.o., Všetičkova 6a, 602 00 Brno v zastoupení J. B.;Zápis z 3. zasedání Rady obce Střelice, konané na Obecním úřadě ve Střelicích 16.11.2022.pdf;https://www.streliceubrna.cz/sites/default/files/files/documents/424/Z%C3%A1pis%20z%203.%20zased%C3%A1n%C3%AD%20Rady%20obce%20St%C5%99elice%2C%20konan%C3%A9%20na%20Obecn%C3%ADm%20%C3%BA%C5%99ad%C4%9B%20ve%20St%C5%99elic%C3%ADch%2016.11.2022.pdf
3;2022-11-16;2022;neschvaluje;Ostatní;;Bez částky;Žádost obce Hajany o zařazení do školského obvodu Střelice.;Zápis z 3. zasedání Rady obce Střelice, konané na Obecním úřadě ve Střelicích 16.11.2022.pdf;https://www.streliceubrna.cz/sites/default/files/files/documents/424/Z%C3%A1pis%20z%203.%20zased%C3%A1n%C3%AD%20Rady%20obce%20St%C5%99elice%2C%20konan%C3%A9%20na%20Obecn%C3%ADm%20%C3%BA%C5%99ad%C4%9B%20ve%20St%C5%99elic%C3%ADch%2016.11.2022.pdf
4;2022-11-30;2022;schvaluje;Pozemky, majetek a bydlení;;Bez částky;Předloženou smlouvu Projekční kancelář Aditis, s.r.o., Rokytova 2667/20, Brno v zastoupení společnosti GasNet Služby, s.r.o. na zřízení věcného břemene č.: 7700101070_1/VB. Jedná se o uložení kabelů NN do obecních pozemků.;Zápis z 4. zasedání Rady obce Střelice, konané na Obecním úřadě ve Střelicích.pdf;https://www.streliceubrna.cz/sites/default/files/files/documents/423/Z%C3%A1pis%20z%204.%20zased%C3%A1n%C3%AD%20Rady%20obce%20St%C5%99elice%2C%20konan%C3%A9%20na%20Obecn%C3%ADm%20%C3%BA%C5%99ad%C4%9B%20ve%20St%C5%99elic%C3%ADch.pdf
4;2022-11-30;2022;schvaluje;Kultura, sport a spolky;;Bez částky;Předložený Knihovní řád pro obecní knihovnu ve Střelicích.;Zápis z 4. zasedání Rady obce Střelice, konané na Obecním úřadě ve Střelicích.pdf;https://www.streliceubrna.cz/sites/default/files/files/documents/423/Z%C3%A1pis%20z%204.%20zased%C3%A1n%C3%AD%20Rady%20obce%20St%C5%99elice%2C%20konan%C3%A9%20na%20Obecn%C3%ADm%20%C3%BA%C5%99ad%C4%9B%20ve%20St%C5%99elic%C3%ADch.pdf
4;2022-11-30;2022;schvaluje;Dotace a finance;40000;10–50 tis. Kč;Žádost Mysliveckého spolku Výrovka o individuální dotaci částku 40 000 Kč na rok 2023.;Zápis z 4. zasedání Rady obce Střelice, konané na Obecním úřadě ve Střelicích.pdf;https://www.streliceubrna.cz/sites/default/files/files/documents/423/Z%C3%A1pis%20z%204.%20zased%C3%A1n%C3%AD%20Rady%20obce%20St%C5%99elice%2C%20konan%C3%A9%20na%20Obecn%C3%ADm%20%C3%BA%C5%99ad%C4%9B%20ve%20St%C5%99elic%C3%ADch.pdf
4;2022-11-30;2022;schvaluje;Dotace a finance;150000;100–500 tis. Kč;Úhradu mimořádného členského příspěvku Svazku vodovodů a kanalizací Ivančice ve výši 150 000 Kč za realizaci splaškové kanalizace a prodloužení vodovodu z ulice Ant. Smutného směrem k Černému chodníku.;Zápis z 4. zasedání Rady obce Střelice, konané na Obecním úřadě ve Střelicích.pdf;https://www.streliceubrna.cz/sites/default/files/files/documents/423/Z%C3%A1pis%20z%204.%20zased%C3%A1n%C3%AD%20Rady%20obce%20St%C5%99elice%2C%20konan%C3%A9%20na%20Obecn%C3%ADm%20%C3%BA%C5%99ad%C4%9B%20ve%20St%C5%99elic%C3%ADch.pdf
4;2022-11-30;2022;schvaluje;Školství;237506;100–500 tis. Kč;Nabídku společnosti NADOP-VÝROBA NÁBYTKU, a.s., Zahradní 1a, Ořechov na zhotovení vestavné skříně pro ZUŠ Střelice na uskladnění tanečních úborů za cenu 237 506 Kč vč. DPH.;Zápis z 4. zasedání Rady obce Střelice, konané na Obecním úřadě ve Střelicích.pdf;https://www.streliceubrna.cz/sites/default/files/files/documents/423/Z%C3%A1pis%20z%204.%20zased%C3%A1n%C3%AD%20Rady%20obce%20St%C5%99elice%2C%20konan%C3%A9%20na%20Obecn%C3%ADm%20%C3%BA%C5%99ad%C4%9B%20ve%20St%C5%99elic%C3%ADch.pdf
4;2022-11-30;2022;schvaluje;Ostatní;28234;10–50 tis. Kč;Zakoupení náhradního dílu (posilovače řízení) na komunální traktor JOHN DEERE, cena 28 233,55 Kč bez DPH.;Zápis z 4. zasedání Rady obce Střelice, konané na Obecním úřadě ve Střelicích.pdf;https://www.streliceubrna.cz/sites/default/files/files/documents/423/Z%C3%A1pis%20z%204.%20zased%C3%A1n%C3%AD%20Rady%20obce%20St%C5%99elice%2C%20konan%C3%A9%20na%20Obecn%C3%ADm%20%C3%BA%C5%99ad%C4%9B%20ve%20St%C5%99elic%C3%ADch.pdf
4;2022-11-30;2022;schvaluje;Dotace a finance;;Bez částky;Ukončení Darovací smlouvy o financování nákupů s V. K. ke dni 30. 11. 2022 a zajištění nákupu potravin z jeho důchodového příjmu.;Zápis z 4. zasedání Rady obce Střelice, konané na Obecním úřadě ve Střelicích.pdf;https://www.streliceubrna.cz/sites/default/files/files/documents/423/Z%C3%A1pis%20z%204.%20zased%C3%A1n%C3%AD%20Rady%20obce%20St%C5%99elice%2C%20konan%C3%A9%20na%20Obecn%C3%ADm%20%C3%BA%C5%99ad%C4%9B%20ve%20St%C5%99elic%C3%ADch.pdf
4;2022-11-30;2022;schvaluje;Životní prostředí a odpady;;Bez částky;Dodatek č. 1 ke smlouvě se společností KOCMAN envimonitoring s.r.o. na zajištění každoročního servisu měrných bodů v rámci lokálního výstražného povodňového systému LVS Střelice.;Zápis z 4. zasedání Rady obce Střelice, konané na Obecním úřadě ve Střelicích.pdf;https://www.streliceubrna.cz/sites/default/files/files/documents/423/Z%C3%A1pis%20z%204.%20zased%C3%A1n%C3%AD%20Rady%20obce%20St%C5%99elice%2C%20konan%C3%A9%20na%20Obecn%C3%ADm%20%C3%BA%C5%99ad%C4%9B%20ve%20St%C5%99elic%C3%ADch.pdf
4;2022-11-30;2022;schvaluje;Stavby, investice a územní rozvoj;11226;10–50 tis. Kč;Nabídkou společnosti pH servis HUDEČEK s.r.o., Mášova 17, 602 00 Brno na zhotovení 11 kusů nových žaluzií do střešních oken ve střelickém muzeu v ceně 11 226 Kč bez DPH.;Zápis z 4. zasedání Rady obce Střelice, konané na Obecním úřadě ve Střelicích.pdf;https://www.streliceubrna.cz/sites/default/files/files/documents/423/Z%C3%A1pis%20z%204.%20zased%C3%A1n%C3%AD%20Rady%20obce%20St%C5%99elice%2C%20konan%C3%A9%20na%20Obecn%C3%ADm%20%C3%BA%C5%99ad%C4%9B%20ve%20St%C5%99elic%C3%ADch.pdf
4;2022-11-30;2022;schvaluje;Správa obce a úřad;;Bez částky;Plán inventur a průběh inventarizace v roce 2022.;Zápis z 4. zasedání Rady obce Střelice, konané na Obecním úřadě ve Střelicích.pdf;https://www.streliceubrna.cz/sites/default/files/files/documents/423/Z%C3%A1pis%20z%204.%20zased%C3%A1n%C3%AD%20Rady%20obce%20St%C5%99elice%2C%20konan%C3%A9%20na%20Obecn%C3%ADm%20%C3%BA%C5%99ad%C4%9B%20ve%20St%C5%99elic%C3%ADch.pdf
4;2022-11-30;2022;schvaluje;Dotace a finance;;Bez částky;Předložené rozpočtové opatření č. 11/2022.;Zápis z 4. zasedání Rady obce Střelice, konané na Obecním úřadě ve Střelicích.pdf;https://www.streliceubrna.cz/sites/default/files/files/documents/423/Z%C3%A1pis%20z%204.%20zased%C3%A1n%C3%AD%20Rady%20obce%20St%C5%99elice%2C%20konan%C3%A9%20na%20Obecn%C3%ADm%20%C3%BA%C5%99ad%C4%9B%20ve%20St%C5%99elic%C3%ADch.pdf
4;2022-11-30;2022;schvaluje;Správa obce a úřad;;Bez částky;Program Zastupitelstva obce č. 2 - 19. 12. 2022.;Zápis z 4. zasedání Rady obce Střelice, konané na Obecním úřadě ve Střelicích.pdf;https://www.streliceubrna.cz/sites/default/files/files/documents/423/Z%C3%A1pis%20z%204.%20zased%C3%A1n%C3%AD%20Rady%20obce%20St%C5%99elice%2C%20konan%C3%A9%20na%20Obecn%C3%ADm%20%C3%BA%C5%99ad%C4%9B%20ve%20St%C5%99elic%C3%ADch.pdf
4;2022-11-30;2022;schvaluje;Pozemky, majetek a bydlení;;Bez částky;Žádost R. R. o pronájem části pozemku p. č. 404/1, k. ú. Střelice u Brna, ul. Ant. Smutného.;Zápis z 4. zasedání Rady obce Střelice, konané na Obecním úřadě ve Střelicích.pdf;https://www.streliceubrna.cz/sites/default/files/files/documents/423/Z%C3%A1pis%20z%204.%20zased%C3%A1n%C3%AD%20Rady%20obce%20St%C5%99elice%2C%20konan%C3%A9%20na%20Obecn%C3%ADm%20%C3%BA%C5%99ad%C4%9B%20ve%20St%C5%99elic%C3%ADch.pdf
4;2022-11-30;2022;schvaluje;Pozemky, majetek a bydlení;;Bez částky;Žádost P. K. o pronájem části pozemku p. č. 385/1, k. ú. Střelice u Brna, ul. Ant. Smutného.;Zápis z 4. zasedání Rady obce Střelice, konané na Obecním úřadě ve Střelicích.pdf;https://www.streliceubrna.cz/sites/default/files/files/documents/423/Z%C3%A1pis%20z%204.%20zased%C3%A1n%C3%AD%20Rady%20obce%20St%C5%99elice%2C%20konan%C3%A9%20na%20Obecn%C3%ADm%20%C3%BA%C5%99ad%C4%9B%20ve%20St%C5%99elic%C3%ADch.pdf
4;2022-11-30;2022;projednala;Stavby, investice a územní rozvoj;;Bez částky;Žádost společnosti MAXMONT s.r.o., Nádražní 1668, Slavkov u Brna o převzetí zkolaudovaných inženýrských sítí na základě uzavřené smlouvy o výstavbě infrastruktury, Jedná se o komunikaci v lokalitě Žleby I.;Zápis z 4. zasedání Rady obce Střelice, konané na Obecním úřadě ve Střelicích.pdf;https://www.streliceubrna.cz/sites/default/files/files/documents/423/Z%C3%A1pis%20z%204.%20zased%C3%A1n%C3%AD%20Rady%20obce%20St%C5%99elice%2C%20konan%C3%A9%20na%20Obecn%C3%ADm%20%C3%BA%C5%99ad%C4%9B%20ve%20St%C5%99elic%C3%ADch.pdf
4;2022-11-30;2022;projednala;Pozemky, majetek a bydlení;;Bez částky;Žádost M. Š. a L. Š. o dořešení prodeje části svého pozemku p. č. 1948/3, k. ú. Střelice u Brna, ulice K Myslivně.;Zápis z 4. zasedání Rady obce Střelice, konané na Obecním úřadě ve Střelicích.pdf;https://www.streliceubrna.cz/sites/default/files/files/documents/423/Z%C3%A1pis%20z%204.%20zased%C3%A1n%C3%AD%20Rady%20obce%20St%C5%99elice%2C%20konan%C3%A9%20na%20Obecn%C3%ADm%20%C3%BA%C5%99ad%C4%9B%20ve%20St%C5%99elic%C3%ADch.pdf
